,0,1,2,3,4,5,6,7,8,9,y
337,337,0.38,Ideal,E,VS1,62.6,53.5,4.61,4.66,2.9,979
338,338,0.3,Ideal,F,IF,62.4,54.0,4.33,4.36,2.71,886
339,339,0.41,Very Good,H,SI1,58.1,61.0,4.91,4.97,2.87,778
340,340,0.23,Very Good,E,VVS1,61.4,59.0,3.93,3.99,2.43,530
341,341,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
342,342,0.42,Ideal,H,VVS2,62.0,57.0,4.82,4.79,2.98,1055
343,343,0.5,Ideal,H,SI1,61.8,56.0,5.1,5.12,3.16,1035
344,344,0.31,Premium,E,VS2,60.5,60.0,4.34,4.36,2.63,680
345,345,0.9,Good,G,SI2,63.7,62.0,6.01,6.07,3.85,3067
346,346,0.57,Ideal,F,SI1,61.9,56.0,5.33,5.37,3.31,1759
347,347,0.7,Good,I,VVS2,59.7,59.0,5.73,5.77,3.43,2335
348,348,0.78,Ideal,G,SI1,61.0,57.0,5.94,5.99,3.64,2496
349,349,0.73,Ideal,G,SI1,62.5,55.0,5.78,5.74,3.6,2351
350,350,1.54,Premium,E,VS2,62.7,58.0,7.33,7.37,4.61,15178
351,351,0.53,Ideal,H,VS1,60.8,57.0,5.24,5.29,3.2,1848
352,352,1.51,Premium,H,SI2,61.6,60.0,7.34,7.27,4.5,10485
353,353,1.03,Premium,H,VS1,62.5,59.0,6.47,6.43,4.03,5624
354,354,0.41,Premium,G,VS2,61.0,56.0,4.83,4.81,2.94,1061
355,355,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,8319
356,356,0.91,Premium,H,VS2,61.0,59.0,6.32,6.27,3.84,4128
357,357,0.79,Very Good,F,SI1,62.9,57.0,5.86,5.94,3.71,3519
358,358,1.51,Good,F,SI1,64.2,57.0,7.09,7.2,4.59,10514
359,359,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,15188
360,360,0.5,Ideal,I,SI1,61.4,56.0,5.13,5.16,3.16,1066
361,361,0.39,Premium,E,VS2,62.5,60.0,4.67,4.64,2.91,951
362,362,0.32,Very Good,E,SI1,63.4,56.0,4.34,4.31,2.74,672
363,363,0.56,Ideal,H,SI1,60.3,58.0,5.35,5.4,3.24,1253
364,364,0.31,Premium,E,SI1,62.7,58.0,4.35,4.32,2.72,605
365,365,1.01,Good,E,SI1,64.3,59.0,6.28,6.31,4.05,4106
366,366,0.83,Ideal,J,VS2,61.5,57.0,6.08,6.03,3.72,2241
367,367,0.9,Very Good,F,VS1,61.2,56.0,6.18,6.23,3.8,5324
368,368,1.26,Good,G,SI1,63.2,61.0,6.81,6.87,4.32,6874
369,369,0.35,Good,D,SI1,63.3,57.0,4.51,4.53,2.86,644
370,370,1.73,Premium,I,SI2,62.0,60.0,7.67,7.63,4.74,9207
371,371,1.03,Very Good,F,SI2,60.2,55.0,6.53,6.59,3.95,3903
372,372,0.5,Premium,E,SI1,61.4,58.0,5.17,5.09,3.15,1155
373,373,1.2,Premium,H,SI1,62.9,56.0,6.8,6.74,4.26,6129
374,374,1.05,Premium,G,VS1,61.1,59.0,6.6,6.55,4.02,7644
375,375,0.3,Ideal,G,VS1,61.5,56.0,4.28,4.34,2.65,605
376,376,1.22,Ideal,G,VS1,62.2,56.0,6.88,6.85,4.27,9292
377,377,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,5050
378,378,0.71,Ideal,E,VS2,61.8,57.0,5.7,5.73,3.53,2630
379,379,1.2,Ideal,E,SI1,62.3,55.0,6.78,6.84,4.24,7074
380,380,1.06,Ideal,F,SI1,61.3,57.0,6.56,6.51,4.01,4862
381,381,0.42,Ideal,I,SI1,61.0,56.0,4.86,4.83,2.96,914
382,382,0.41,Good,I,VVS2,63.9,55.0,4.74,4.71,3.02,1061
383,383,0.51,Ideal,F,VVS2,61.2,56.0,5.17,5.19,3.17,2093
384,384,0.31,Ideal,D,SI1,62.9,57.0,4.32,4.27,2.7,732
385,385,1.17,Ideal,J,SI1,62.1,57.0,6.74,6.81,4.21,4617
386,386,0.54,Ideal,H,VS1,62.7,57.0,5.23,5.17,3.26,1637
387,387,0.34,Premium,F,VS2,62.9,58.0,4.46,4.44,2.8,880
388,388,1.2,Good,J,VS1,64.1,57.0,6.68,6.74,4.3,5601
389,389,0.7,Premium,G,VS2,62.9,62.0,5.63,5.57,3.52,2550
390,390,0.9,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.8,6466
391,391,0.75,Ideal,H,SI1,62.9,57.0,5.75,5.8,3.63,2523
392,392,0.31,Ideal,E,VS1,61.9,54.4,4.33,4.37,2.69,685
393,393,0.7,Premium,F,VVS1,63.0,60.0,5.62,5.59,3.53,3204
394,394,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,756
395,395,0.55,Ideal,E,VS1,61.5,57.0,5.27,5.23,3.23,1857
396,396,0.31,Ideal,D,VVS2,61.5,56.0,4.39,4.43,2.71,828
397,397,0.3,Premium,E,VS2,59.1,58.0,4.37,4.39,2.59,658
398,398,0.32,Very Good,H,VVS2,62.9,57.0,4.36,4.39,2.75,645
399,399,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,694
400,400,1.0,Good,F,SI2,63.7,57.0,6.36,6.32,4.04,3977
401,401,0.91,Premium,F,SI2,61.4,60.0,6.21,6.23,3.82,3682
402,402,0.7,Ideal,F,VVS1,62.2,57.0,5.7,5.74,3.56,4458
403,403,0.91,Ideal,F,VS2,62.8,57.0,6.18,6.2,3.89,5214
404,404,2.13,Ideal,H,SI1,62.2,55.0,8.2,8.27,5.12,18275
405,405,1.02,Premium,H,SI2,59.2,59.0,6.57,6.54,3.88,3769
406,406,1.5,Good,I,VS1,57.9,60.0,7.48,7.44,4.32,9828
407,407,0.78,Ideal,F,SI2,61.2,56.0,5.93,5.97,3.64,2622
408,408,1.0,Very Good,H,SI2,63.3,57.0,6.37,6.3,4.01,4200
409,409,0.31,Very Good,E,SI1,63.4,55.0,4.33,4.31,2.74,698
410,410,1.0,Premium,G,VS1,62.0,62.0,6.38,6.33,3.94,6115
411,411,0.4,Ideal,E,VS2,62.1,54.0,4.72,4.75,2.94,854
412,412,0.71,Premium,H,VS2,62.0,54.0,5.73,5.69,3.54,2249
413,413,1.0,Premium,G,VS1,60.6,59.0,6.48,6.42,3.91,6115
414,414,0.31,Premium,F,VS2,61.6,58.0,4.38,4.35,2.69,802
415,415,1.5,Good,I,I1,63.7,61.0,7.22,7.1,4.57,3696
416,416,1.19,Premium,G,VS1,61.2,55.0,6.86,6.81,4.18,7797
417,417,1.54,Good,J,SI1,62.9,62.0,7.3,7.36,4.61,7349
418,418,1.67,Ideal,I,VS1,61.2,57.0,7.69,7.66,4.7,10802
419,419,0.32,Ideal,H,VVS1,62.1,54.0,4.42,4.4,2.74,936
420,420,0.7,Premium,G,VS1,61.4,59.0,5.74,5.59,3.51,2535
421,421,1.21,Premium,I,SI1,59.3,59.0,6.98,6.95,4.13,5421
422,422,0.32,Ideal,F,VVS2,60.7,57.0,4.42,4.45,2.69,1068
423,423,0.36,Ideal,F,SI2,61.2,56.0,4.61,4.64,2.83,450
424,424,0.38,Premium,I,VS1,60.1,60.0,4.72,4.66,2.82,778
425,425,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,647
426,426,1.01,Premium,F,SI1,61.9,58.0,6.38,6.34,3.94,4412
427,427,1.16,Ideal,I,SI1,61.7,56.0,6.76,6.7,4.15,4668
428,428,1.03,Ideal,G,VS2,60.7,57.0,6.53,6.56,3.97,6793
429,429,1.52,Ideal,I,VS1,60.7,60.0,7.4,7.42,4.5,10392
430,430,0.54,Very Good,F,SI1,60.2,56.0,5.28,5.39,3.21,1404
431,431,1.53,Ideal,H,SI1,61.9,58.0,7.38,7.42,4.58,8289
432,432,1.5,Good,G,SI2,63.1,57.0,7.25,7.29,4.59,9116
433,433,1.5,Premium,G,SI2,62.1,60.0,7.34,7.28,4.54,7098
434,434,0.58,Ideal,E,VS1,62.2,55.0,5.38,5.42,3.36,2041
435,435,0.92,Premium,H,SI1,59.2,60.0,6.4,6.35,3.76,2968
436,436,0.23,Ideal,E,VS2,62.6,57.0,3.92,3.88,2.44,543
437,437,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69,897
438,438,0.9,Good,G,SI1,57.7,62.0,6.29,6.23,3.61,3226
439,439,0.51,Ideal,G,SI1,61.7,54.0,5.14,5.2,3.19,1237
440,440,1.51,Ideal,G,SI2,61.8,57.0,7.37,7.31,4.54,7103
441,441,0.4,Ideal,J,IF,62.4,56.0,4.74,4.71,2.95,1063
442,442,0.54,Very Good,H,SI1,63.3,57.0,5.22,5.15,3.28,1240
443,443,0.56,Ideal,D,VS1,61.7,56.0,5.33,5.3,3.28,2026
444,444,0.33,Ideal,D,SI1,61.3,56.0,4.44,4.46,2.73,608
445,445,0.25,Very Good,F,VVS2,61.9,57.0,4.07,4.11,2.53,548
446,446,0.49,Premium,G,VS2,59.8,59.0,5.16,5.14,3.08,1240
447,447,0.54,Ideal,E,VS1,62.6,55.0,5.2,5.22,3.26,1732
448,448,1.5,Premium,H,SI2,62.3,60.0,7.22,7.3,4.52,8490
449,449,1.05,Ideal,G,VVS2,62.5,55.0,6.49,6.53,4.07,8645
450,450,1.2,Very Good,E,SI1,62.7,57.0,6.7,6.79,4.23,7310
451,451,0.71,Ideal,H,VVS2,61.5,54.0,5.74,5.8,3.55,2594
452,452,0.52,Good,E,SI2,63.7,56.0,5.15,5.12,3.27,1229
453,453,0.41,Ideal,E,VVS2,61.4,53.9,4.79,4.81,2.95,1186
454,454,1.02,Very Good,H,VS2,60.2,62.0,6.46,6.54,3.91,5335
455,455,0.4,Premium,F,SI1,62.6,59.0,4.68,4.74,2.95,737
456,456,1.04,Very Good,I,VS2,61.9,58.0,6.47,6.55,4.03,4511
457,457,0.32,Ideal,G,IF,61.2,57.0,4.43,4.4,2.7,1020
458,458,0.66,Premium,E,VS1,60.8,59.0,5.58,5.6,3.4,2433
459,459,0.3,Ideal,H,VS2,62.6,55.0,4.28,4.31,2.69,491
460,460,0.71,Very Good,G,SI1,62.7,59.0,5.65,5.67,3.55,2201
461,461,0.35,Ideal,G,VS2,61.3,56.0,4.55,4.58,2.8,807
462,462,0.34,Ideal,E,VVS1,62.0,56.0,4.48,4.52,2.79,1014
463,463,1.0,Very Good,E,SI1,59.6,60.0,6.58,6.51,3.9,5257
464,464,1.0,Fair,F,SI2,59.0,67.0,6.48,6.41,3.8,4036
465,465,0.9,Good,D,SI1,64.1,56.0,6.07,6.04,3.88,3689
466,466,0.42,Premium,F,VVS2,60.3,59.0,4.83,4.86,2.92,1142
467,467,0.71,Very Good,D,VS1,63.4,55.0,5.69,5.61,3.58,2841
468,468,0.3,Premium,E,VVS2,61.4,58.0,4.28,4.25,2.62,1013
469,469,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,11314
470,470,0.7,Very Good,F,VS2,62.3,56.0,5.66,5.71,3.54,2362
471,471,0.7,Ideal,D,VS2,61.0,57.0,5.76,5.74,3.51,2859
472,472,0.32,Premium,G,VVS2,62.6,58.0,4.37,4.35,2.73,936
473,473,1.63,Ideal,F,SI1,61.5,56.0,7.55,7.58,4.66,13363
474,474,1.54,Very Good,E,SI2,59.0,62.0,7.56,7.59,4.47,7877
475,475,0.71,Very Good,D,SI1,63.1,56.0,5.73,5.68,3.6,2743
476,476,0.56,Premium,F,VS2,59.6,58.0,5.36,5.34,3.19,1778
477,477,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,6152
478,478,0.54,Premium,E,SI1,61.6,61.0,5.23,5.2,3.21,1637
479,479,0.33,Premium,E,SI1,60.3,60.0,4.49,4.47,2.7,743
480,480,0.71,Ideal,E,VS2,62.5,56.0,5.7,5.75,3.58,2347
481,481,1.01,Ideal,E,VVS2,61.7,55.0,6.44,6.49,3.99,10852
482,482,0.46,Very Good,G,VVS2,62.7,53.0,4.93,4.96,3.1,1216
483,483,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1588
484,484,0.9,Good,E,SI2,62.1,63.0,6.09,6.12,3.79,3724
485,485,0.3,Very Good,H,VS1,63.3,56.0,4.3,4.26,2.71,675
486,486,2.01,Premium,H,SI1,62.7,59.0,8.03,8.08,5.05,17688
487,487,1.58,Ideal,F,SI1,61.9,55.0,7.52,7.47,4.64,14495
488,488,0.32,Ideal,E,VS2,61.8,55.0,4.4,4.43,2.73,702
489,489,0.75,Good,E,SI2,59.7,62.0,5.85,5.88,3.5,2497
490,490,0.38,Ideal,G,VS1,61.8,56.0,4.64,4.65,2.87,833
491,491,0.7,Good,E,SI1,63.3,60.0,5.56,5.59,3.53,2569
492,492,0.24,Very Good,E,VVS2,63.9,53.0,3.93,3.96,2.52,485
493,493,2.01,Premium,G,SI1,62.5,58.0,7.98,8.08,5.02,17334
494,494,0.59,Good,I,SI2,63.9,57.0,5.3,5.25,3.37,1180
495,495,1.15,Ideal,G,VS1,61.9,56.0,6.71,6.73,4.16,7999
496,496,1.04,Ideal,F,SI2,62.1,57.0,6.46,6.48,4.02,4668
497,497,0.4,Ideal,D,SI1,62.0,56.0,4.71,4.68,2.91,990
498,498,0.8,Premium,F,VS1,60.5,59.0,6.0,6.03,3.64,3813
499,499,1.05,Ideal,G,SI1,61.8,56.0,6.5,6.54,4.03,5192
500,500,1.51,Fair,G,VS1,64.9,55.0,7.25,7.14,4.67,11739
501,501,0.53,Premium,F,VS2,61.6,57.1,5.15,5.21,3.19,1712
502,502,2.01,Very Good,E,SI2,58.9,60.0,8.2,8.24,4.84,17024
503,503,0.3,Ideal,D,VS1,61.0,57.0,4.32,4.31,2.63,835
504,504,0.26,Ideal,E,VVS2,62.2,56.0,4.15,4.12,2.57,769
505,505,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,7875
506,506,0.32,Ideal,G,IF,62.4,55.0,4.42,4.4,2.75,1020
507,507,1.51,Premium,H,IF,60.2,60.0,7.41,7.44,4.47,13075
508,508,0.41,Premium,F,VVS2,60.1,58.0,4.79,4.83,2.89,1115
509,509,0.94,Ideal,F,SI2,60.6,54.0,6.39,6.34,3.86,5159
510,510,1.14,Ideal,E,VVS2,62.3,55.0,6.71,6.68,4.17,10703
511,511,0.72,Very Good,E,VS1,63.1,56.0,5.7,5.65,3.58,3048
512,512,1.04,Ideal,I,VS2,61.8,55.0,6.5,6.54,4.03,5242
513,513,1.04,Ideal,H,SI1,60.3,57.0,6.55,6.58,3.96,4629
514,514,1.7,Ideal,G,VS1,62.5,57.0,7.61,7.57,4.74,13398
515,515,0.28,Ideal,F,VVS2,61.1,57.0,4.22,4.26,2.59,642
516,516,0.3,Fair,G,VS1,64.4,61.0,4.2,4.16,2.69,673
517,517,1.27,Ideal,G,VVS1,61.7,56.0,6.9,7.03,4.3,10805
518,518,0.56,Very Good,G,VVS2,61.4,57.0,5.26,5.32,3.25,2010
519,519,1.0,Fair,F,I1,68.0,57.0,6.14,6.05,4.15,2280
520,520,1.02,Very Good,G,VS2,62.1,59.0,6.41,6.47,4.0,6058
521,521,1.01,Very Good,G,VS1,63.6,57.0,6.34,6.36,4.04,7021
522,522,1.3,Premium,G,VS2,62.2,58.0,6.92,6.98,4.32,8854
523,523,1.0,Good,E,SI1,62.6,61.0,6.29,6.32,3.95,4989
524,524,0.8,Premium,F,VS2,59.7,58.0,6.02,5.97,3.58,3285
525,525,1.0,Very Good,D,SI1,63.2,59.0,6.29,6.4,4.01,5320
526,526,0.3,Very Good,H,SI1,61.3,61.0,4.25,4.27,2.61,421
527,527,0.41,Very Good,E,VS2,62.5,56.0,4.75,4.79,2.98,960
528,528,0.39,Ideal,F,VVS2,61.6,55.0,4.71,4.74,2.91,988
529,529,0.9,Very Good,H,VS1,62.6,55.0,6.14,6.19,3.86,3964
530,530,1.01,Ideal,G,VS2,61.7,56.0,6.43,6.46,3.98,6439
531,531,0.43,Ideal,E,VS2,62.0,57.0,4.85,4.82,3.0,1048
532,532,1.62,Premium,F,SI1,63.0,58.0,7.47,7.43,4.69,13298
533,533,0.77,Ideal,H,SI1,61.3,56.0,5.87,5.91,3.61,3089
534,534,0.77,Good,H,SI1,57.2,65.0,6.08,6.02,3.46,2457
535,535,0.41,Very Good,E,SI1,62.8,59.0,4.74,4.75,2.98,755
536,536,1.0,Premium,G,SI1,60.0,62.0,6.48,6.45,3.88,4189
537,537,0.28,Very Good,G,VVS2,62.5,53.0,4.18,4.21,2.62,522
538,538,0.37,Premium,E,VS2,60.2,58.0,4.65,4.68,2.81,757
539,539,1.02,Premium,D,SI1,60.6,59.0,6.53,6.47,3.94,5918
540,540,0.31,Ideal,D,SI1,61.5,55.0,4.38,4.4,2.7,692
541,541,1.21,Premium,I,SI1,61.8,59.0,6.85,6.81,4.22,5276
542,542,0.3,Ideal,D,VVS1,61.1,57.0,4.34,4.36,2.66,1000
543,543,0.39,Premium,E,VVS2,61.1,59.0,4.68,4.74,2.88,1129
544,544,1.01,Very Good,D,VS1,63.1,59.0,6.37,6.34,4.01,8101
545,545,1.0,Good,F,VS2,63.3,55.0,6.29,6.34,4.0,6267
546,546,1.2,Premium,F,VS2,60.2,60.0,6.91,6.82,4.13,9442
547,547,0.37,Good,E,VS1,63.3,56.0,4.58,4.61,2.91,818
548,548,1.01,Premium,E,SI2,60.8,58.0,6.49,6.46,3.94,4089
549,549,0.41,Very Good,D,VS2,59.2,58.0,4.83,4.87,2.87,995
550,550,1.41,Very Good,H,SI1,62.9,57.0,7.04,7.08,4.44,7956
551,551,1.0,Good,D,SI1,60.5,60.0,6.37,6.42,3.87,5546
552,552,0.31,Ideal,H,IF,62.1,54.0,4.37,4.33,2.7,1046
553,553,0.25,Ideal,F,VS1,61.8,56.0,4.07,4.09,2.52,595
554,554,0.39,Very Good,E,SI2,63.0,61.0,4.62,4.65,2.92,650
555,555,0.4,Ideal,G,VVS1,61.3,56.0,4.74,4.75,2.91,977
556,556,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,2838
557,557,0.38,Ideal,H,VVS1,61.1,56.0,4.68,4.71,2.87,949
558,558,0.51,Ideal,J,SI1,62.5,58.0,5.11,5.13,3.2,1023
559,559,1.5,Premium,G,SI1,62.9,55.0,7.28,7.24,4.57,9954
560,560,0.37,Ideal,F,SI2,60.9,56.0,4.65,4.68,2.84,572
561,561,0.33,Ideal,G,VVS2,61.5,56.0,4.49,4.45,2.75,965
562,562,0.74,Very Good,J,VS1,62.7,58.0,5.75,5.8,3.62,2170
563,563,0.3,Very Good,H,VS2,63.5,59.0,4.27,4.2,2.69,608
564,564,0.32,Ideal,G,VVS2,61.5,57.0,4.39,4.43,2.71,730
565,565,0.3,Good,H,SI1,63.8,55.0,4.2,4.26,2.7,432
566,566,1.12,Ideal,I,SI2,62.4,57.0,6.69,6.62,4.15,3688
567,567,1.05,Ideal,F,IF,61.7,56.0,6.48,6.56,4.02,13060
568,568,1.01,Very Good,F,VS2,59.2,60.0,6.46,6.51,3.84,6204
569,569,0.42,Premium,F,VS1,61.2,58.0,4.82,4.86,2.96,1031
570,570,1.07,Ideal,G,VS2,62.3,57.0,6.58,6.54,4.09,6558
571,571,0.31,Ideal,G,VS1,61.0,55.0,4.39,4.43,2.69,625
572,572,0.32,Ideal,G,IF,61.2,57.0,4.4,4.43,2.7,954
573,573,0.9,Good,D,VS2,57.9,62.0,6.33,6.24,3.64,3604
574,574,0.38,Ideal,F,VVS1,61.0,57.0,4.66,4.69,2.85,1070
575,575,0.33,Ideal,H,VS1,62.6,56.0,4.39,4.42,2.75,610
576,576,0.51,Ideal,G,VVS2,60.1,56.0,5.22,5.19,3.13,1974
577,577,1.55,Very Good,G,SI2,61.9,60.0,7.31,7.36,4.54,8873
578,578,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1331
579,579,0.59,Very Good,H,VS1,62.1,55.0,5.37,5.41,3.35,1757
580,580,1.29,Premium,D,SI1,62.7,55.0,6.96,6.91,4.35,8597
581,581,0.7,Fair,G,I1,65.3,59.0,5.5,5.47,3.58,1138
582,582,1.04,Premium,I,SI1,62.0,57.0,6.5,6.47,4.02,4368
583,583,0.83,Premium,J,SI1,62.8,58.0,6.0,5.95,3.75,2311
584,584,1.0,Premium,G,VS2,61.6,58.0,6.44,6.42,3.96,6272
585,585,1.05,Ideal,G,VVS2,62.2,56.0,6.49,6.53,4.05,8645
586,586,0.31,Ideal,H,VVS2,62.5,55.0,4.34,4.37,2.72,625
587,587,0.31,Good,G,SI1,63.1,59.0,4.29,4.33,2.72,462
588,588,1.0,Fair,H,SI2,65.3,62.0,6.34,6.12,4.08,2818
589,589,0.5,Very Good,F,VVS2,61.9,59.0,5.07,5.11,3.15,2041
590,590,1.05,Very Good,E,VS1,61.6,58.0,6.53,6.56,4.03,7521
591,591,0.41,Ideal,I,VVS2,62.3,56.0,4.77,4.73,2.96,1061
592,592,0.31,Ideal,F,VS2,61.6,55.0,4.37,4.36,2.69,802
593,593,0.43,Premium,F,SI1,60.5,60.0,4.88,4.84,2.94,1016
594,594,0.38,Premium,G,VS1,61.0,58.0,4.71,4.67,2.86,1069
595,595,0.52,Premium,D,SI1,62.7,58.0,5.2,5.16,3.25,1605
596,596,0.41,Ideal,F,VS1,62.1,56.0,4.74,4.76,2.95,1007
597,597,0.7,Very Good,G,SI1,63.5,56.0,5.64,5.7,3.6,2293
598,598,2.01,Premium,I,VS2,60.5,60.0,8.17,8.15,4.94,16778
599,599,0.8,Very Good,E,SI1,63.1,56.0,5.93,5.83,3.71,3050
600,600,0.59,Very Good,G,SI1,63.0,57.0,5.35,5.38,3.38,1412
601,601,1.2,Very Good,G,SI1,62.8,60.0,6.71,6.79,4.24,6526
602,602,0.52,Ideal,E,VS2,62.1,57.0,5.22,5.19,3.23,1617
603,603,0.53,Premium,E,VVS2,62.4,56.0,5.19,5.17,3.23,2331
604,604,0.31,Ideal,H,VVS2,61.5,56.0,4.35,4.37,2.68,625
605,605,2.0,Ideal,H,VS2,61.6,57.0,8.11,8.08,4.99,13531
606,606,1.23,Ideal,G,VVS2,61.0,55.0,6.95,6.93,4.23,9698
607,607,0.23,Very Good,E,VS2,63.8,55.0,3.85,3.92,2.48,352
608,608,1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,11523
609,609,1.0,Premium,G,SI2,62.2,57.0,6.29,6.25,3.9,3998
610,610,0.71,Very Good,E,VS2,62.9,55.0,5.72,5.76,3.61,2590
611,611,0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
612,612,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,1060
613,613,0.36,Premium,F,SI1,61.1,59.0,4.58,4.62,2.81,600
614,614,0.73,Very Good,D,VS1,62.2,56.0,5.72,5.75,3.57,3856
615,615,0.41,Ideal,G,VS1,60.8,57.0,4.8,4.84,2.93,899
616,616,0.34,Premium,G,SI2,62.8,59.0,4.47,4.45,2.8,574
617,617,1.24,Very Good,I,SI1,61.4,59.0,6.86,6.92,4.23,6075
618,618,0.34,Good,I,VVS2,63.1,56.0,4.43,4.47,2.81,596
619,619,2.06,Very Good,G,SI2,59.8,61.0,8.22,8.26,4.93,15805
620,620,0.43,Ideal,G,IF,61.6,57.0,4.81,4.84,2.97,1280
621,621,2.1,Very Good,I,SI2,60.6,60.0,8.29,8.33,5.04,12612
622,622,1.01,Ideal,F,VVS2,63.0,57.0,6.36,6.4,4.02,9463
623,623,0.76,Premium,H,VVS2,59.6,57.0,5.91,5.86,3.51,2792
624,624,0.7,Premium,H,SI2,60.2,61.0,5.76,5.66,3.44,2184
625,625,2.13,Ideal,I,SI2,62.6,56.0,8.21,8.14,5.12,12356
626,626,0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,605
627,627,0.31,Ideal,F,VS2,61.6,56.0,4.38,4.35,2.69,749
628,628,0.56,Ideal,E,VVS2,62.1,57.0,5.26,5.3,3.28,2622
629,629,1.11,Premium,G,SI1,62.3,58.0,6.61,6.52,4.09,5408
630,630,0.71,Ideal,F,SI2,62.2,56.0,5.76,5.7,3.56,2173
631,631,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1621
632,632,0.71,Ideal,D,SI1,60.6,56.0,5.78,5.81,3.51,3674
633,633,1.12,Ideal,F,SI1,61.6,56.0,6.66,6.72,4.12,6087
634,634,0.5,Very Good,D,SI1,62.0,60.0,5.08,5.12,3.16,1436
635,635,0.32,Premium,G,VS1,62.5,60.0,4.35,4.29,2.7,828
636,636,0.5,Ideal,E,VS1,61.1,58.0,5.12,5.08,3.11,2034
637,637,0.35,Premium,H,SI2,61.6,58.0,4.49,4.54,2.78,441
638,638,0.91,Very Good,G,SI1,62.8,56.0,6.16,6.2,3.88,4922
639,639,0.73,Very Good,H,VS1,61.4,58.0,5.75,5.85,3.56,2557
640,640,1.11,Very Good,E,SI2,61.6,61.0,6.61,6.66,4.09,4102
641,641,0.31,Ideal,E,VVS1,61.1,56.0,4.36,4.38,2.67,863
642,642,0.33,Ideal,H,VVS1,62.5,56.0,4.44,4.42,2.77,901
643,643,0.49,Good,D,VS1,57.5,60.0,5.18,5.25,3.0,1738
644,644,1.0,Very Good,E,SI1,63.0,54.0,6.36,6.4,4.02,7145
645,645,0.32,Ideal,D,VS1,61.2,55.0,4.41,4.45,2.71,977
646,646,0.3,Ideal,I,IF,62.0,57.0,4.28,4.3,2.66,615
647,647,0.9,Very Good,H,VS1,62.7,56.0,6.15,6.2,3.87,3964
648,648,0.41,Ideal,E,VS2,62.0,56.0,4.72,4.79,2.95,935
649,649,0.3,Ideal,F,VVS2,61.6,53.0,4.35,4.39,2.69,694
650,650,0.54,Ideal,G,IF,62.5,57.0,5.16,5.2,3.24,2271
651,651,1.16,Fair,G,SI2,60.1,60.0,6.9,6.72,4.09,4307
652,652,1.5,Very Good,J,VVS2,62.8,62.0,7.22,7.25,4.54,7840
653,653,1.0,Premium,I,SI1,60.5,59.0,6.54,6.49,3.94,4200
654,654,0.64,Ideal,E,VVS2,62.1,53.0,5.51,5.54,3.43,3157
655,655,0.85,Fair,J,I1,65.5,59.0,5.95,5.82,3.86,1334
656,656,0.35,Very Good,J,SI1,63.3,56.0,4.53,4.5,2.86,526
657,657,0.33,Premium,E,VS1,61.5,59.0,4.46,4.42,2.73,1002
658,658,0.53,Very Good,G,VS1,63.0,58.0,5.15,5.17,3.25,1607
659,659,0.59,Ideal,J,VS2,60.8,57.0,5.47,5.42,3.31,1352
660,660,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
661,661,0.34,Ideal,G,SI1,61.9,55.0,4.5,4.52,2.79,540
662,662,0.5,Fair,E,SI2,64.7,57.0,4.98,4.88,3.19,945
663,663,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,625
664,664,0.32,Ideal,G,SI2,62.5,57.0,4.38,4.35,2.73,540
665,665,2.63,Very Good,J,I1,62.3,61.0,8.76,8.81,5.47,10437
666,666,1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,11709
667,667,0.3,Very Good,E,VVS2,61.9,59.0,4.27,4.32,2.66,789
668,668,0.34,Premium,G,VS1,60.4,61.0,4.53,4.48,2.72,880
669,669,0.38,Good,F,VS2,56.2,61.0,4.84,4.87,2.73,873
670,670,0.3,Premium,F,VS2,61.4,60.0,4.34,4.29,2.65,776
671,671,1.04,Very Good,F,SI2,62.4,54.0,6.46,6.53,4.05,4364
672,672,1.58,Very Good,H,VS2,61.4,60.0,7.49,7.44,4.58,10608
673,673,1.57,Ideal,F,SI1,61.1,55.0,7.55,7.53,4.61,12432
