,carat,cut,color,clarity,depth,table,x,y,z,price
354,1.02,Ideal,J,VS2,62.0,56.0,6.42,6.45,3.99,4485
355,0.74,Premium,E,SI2,59.1,60.0,5.98,5.94,3.52,2553
356,0.38,Ideal,I,VVS1,61.6,56.0,4.68,4.71,2.89,791
357,0.33,Ideal,I,VS2,62.3,54.0,4.45,4.48,2.78,480
358,1.28,Premium,D,SI2,61.2,58.0,7.09,6.96,4.3,6936
359,0.41,Good,E,VS2,58.1,59.0,4.89,4.95,2.86,772
360,0.3,Ideal,J,SI1,62.3,57.0,4.27,4.3,2.67,367
361,0.31,Ideal,G,IF,61.6,54.0,4.36,4.4,2.7,853
362,1.52,Fair,D,SI1,64.6,64.0,7.18,7.16,4.63,9704
363,0.25,Premium,E,VVS2,62.5,59.0,4.04,4.02,2.52,740
364,0.3,Ideal,G,IF,62.1,55.0,4.31,4.35,2.69,895
365,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,524
366,0.32,Very Good,H,VS1,62.9,54.0,4.37,4.41,2.76,561
367,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
368,0.32,Premium,G,SI1,61.6,58.0,4.4,4.36,2.7,612
369,1.58,Ideal,H,VS2,62.7,56.0,7.39,7.44,4.65,11262
370,0.9,Very Good,E,VS1,61.1,59.0,6.14,6.2,3.77,5151
371,1.51,Premium,E,VS2,62.6,60.0,7.28,7.22,4.54,14844
372,0.3,Very Good,H,SI1,62.9,56.0,4.28,4.31,2.7,421
373,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,9257
374,1.06,Ideal,I,VVS2,62.2,55.0,6.51,6.55,4.06,6069
375,1.5,Good,D,SI2,63.4,59.0,7.2,7.25,4.58,8108
376,0.54,Premium,D,VS1,60.5,58.0,5.27,5.21,3.17,1847
377,1.5,Premium,I,SI2,62.9,57.0,7.28,7.26,4.57,6132
378,0.95,Premium,G,SI1,58.0,62.0,6.47,6.42,3.74,4426
379,0.35,Very Good,F,VVS1,62.3,56.0,4.53,4.57,2.83,909
380,0.54,Ideal,E,SI2,60.4,57.0,5.27,5.33,3.2,1246
381,0.33,Ideal,J,VS1,61.9,54.3,4.45,4.47,2.76,456
382,0.7,Ideal,H,SI1,61.5,55.0,5.73,5.79,3.54,2815
383,0.71,Very Good,G,VS1,63.5,55.0,5.66,5.64,3.59,2803
384,1.23,Ideal,H,VS2,62.3,56.0,6.86,6.79,4.25,7260
385,0.38,Good,H,SI2,63.4,57.0,4.58,4.63,2.92,547
386,0.84,Premium,E,SI2,59.2,59.0,6.19,6.14,3.65,3086
387,0.41,Ideal,D,VVS2,62.1,56.0,4.76,4.78,2.96,1295
388,0.51,Good,F,SI1,63.8,56.0,5.04,5.08,3.23,1220
389,1.7,Ideal,I,VS1,60.1,57.0,7.8,7.77,4.68,12099
390,1.07,Ideal,E,SI2,61.7,57.0,6.59,6.56,4.06,4374
391,0.96,Fair,E,SI2,57.7,67.0,6.49,6.46,3.73,3674
392,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2297
393,0.52,Premium,F,VS2,58.5,60.0,5.29,5.24,3.08,1651
394,1.0,Premium,F,VS2,61.9,59.0,6.36,6.41,3.95,6521
395,0.3,Premium,E,VVS2,61.3,59.0,4.32,4.3,2.64,1013
396,0.91,Ideal,H,SI2,60.3,57.0,6.31,6.27,3.79,3363
397,0.31,Ideal,G,VS2,61.4,56.0,4.34,4.37,2.67,574
398,0.3,Premium,G,VS1,62.2,59.0,4.28,4.24,2.65,776
399,0.3,Ideal,G,SI1,62.1,53.0,4.32,4.37,2.7,422
400,0.72,Very Good,G,SI1,62.8,60.0,5.78,5.68,3.6,2396
401,0.73,Good,E,VS2,63.3,60.0,5.67,5.73,3.61,2723
402,0.3,Very Good,G,SI1,62.4,54.0,4.33,4.35,2.71,432
403,0.7,Ideal,D,SI1,61.0,59.0,5.68,5.7,3.47,2804
404,0.7,Ideal,G,SI2,61.6,57.0,5.68,5.65,3.49,1814
405,0.31,Premium,G,SI1,62.1,58.0,4.33,4.36,2.7,462
406,1.55,Ideal,D,SI1,61.7,57.0,7.47,7.43,4.59,9565
407,0.51,Good,H,VS2,61.8,65.0,5.07,5.02,3.12,1128
408,0.43,Very Good,I,VVS2,60.5,59.0,4.86,4.89,2.95,838
409,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,639
410,0.51,Ideal,E,VS1,61.4,56.0,5.14,5.16,3.16,2233
411,0.82,Premium,E,SI2,60.0,56.0,6.11,6.08,3.66,2329
412,0.67,Premium,G,SI1,60.5,60.0,5.69,5.65,3.43,1914
413,2.01,Premium,F,SI2,61.3,58.0,8.14,8.07,4.97,14067
414,0.33,Ideal,D,VS2,61.8,56.0,4.4,4.44,2.73,781
415,1.0,Good,E,SI1,57.2,62.0,6.59,6.56,3.76,5345
416,0.7,Ideal,E,SI1,60.2,57.0,5.78,5.82,3.49,2575
417,0.71,Premium,I,VS1,61.8,58.0,5.76,5.72,3.55,2327
418,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,828
419,0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,554
420,1.56,Very Good,H,SI2,59.9,59.0,7.47,7.52,4.49,8317
421,1.68,Premium,I,SI1,61.5,59.0,7.63,7.58,4.68,10151
422,0.43,Ideal,D,VS1,62.1,55.0,4.83,4.86,3.01,1207
423,1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
424,1.0,Very Good,F,VVS1,61.1,57.0,6.36,6.51,3.93,9870
425,1.0,Ideal,E,VS2,61.5,55.0,6.47,6.44,3.97,6989
426,0.88,Good,I,SI1,60.2,64.0,6.22,6.18,3.73,2581
427,1.19,Ideal,H,VS2,62.0,54.0,6.79,6.83,4.22,7633
428,1.46,Good,E,VS2,63.9,57.0,7.06,7.12,4.53,11851
429,0.56,Ideal,F,VS2,61.3,54.0,5.37,5.34,3.28,1814
430,0.51,Premium,G,VS2,61.3,59.0,5.11,5.17,3.15,1343
431,1.28,Premium,H,SI1,62.1,62.0,6.88,6.83,4.26,6210
432,0.74,Premium,H,SI1,60.9,60.0,5.81,5.75,3.52,2201
433,1.51,Ideal,J,VS1,61.8,59.0,7.36,7.39,4.56,8678
434,0.31,Ideal,G,SI2,61.6,55.6,4.34,4.37,2.69,429
435,0.3,Premium,G,VS1,61.9,59.0,4.32,4.28,2.66,776
436,0.31,Ideal,D,VS2,59.0,57.0,4.48,4.44,2.63,942
437,0.51,Ideal,H,VS1,61.2,55.0,5.17,5.19,3.17,1780
438,0.44,Ideal,G,SI1,61.1,56.0,4.92,4.94,3.01,813
439,0.39,Very Good,I,VVS1,61.3,58.0,4.74,4.78,2.92,805
440,1.11,Ideal,H,SI2,62.7,57.0,6.66,6.59,4.14,4662
441,0.36,Premium,D,VS2,61.8,58.0,4.55,4.58,2.82,852
442,0.75,Premium,F,SI2,60.9,58.0,5.88,5.91,3.59,2274
443,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,658
444,1.01,Good,I,SI2,64.1,58.0,6.31,6.26,4.03,3411
445,0.51,Ideal,E,VS2,61.7,53.0,5.2,5.18,3.2,1709
446,0.38,Ideal,I,VVS2,62.6,54.0,4.62,4.65,2.9,766
447,2.03,Ideal,I,VS2,62.7,57.0,8.05,8.02,5.04,16945
448,0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,4661
449,1.02,Ideal,G,VS1,62.8,55.0,6.45,6.41,4.04,7574
450,1.11,Premium,E,SI2,62.5,58.0,6.63,6.61,4.14,4664
451,1.08,Ideal,G,VS2,62.5,56.0,6.57,6.54,4.1,6530
452,0.71,Very Good,I,VS1,62.3,60.0,5.69,5.73,3.56,2326
453,0.5,Ideal,E,SI2,62.8,55.0,5.08,5.05,3.18,1181
454,0.3,Ideal,G,VS1,62.2,55.0,4.28,4.31,2.67,624
455,1.01,Good,D,SI1,61.7,62.0,6.3,6.34,3.9,5443
456,2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82,11188
457,2.29,Premium,I,VS2,60.8,60.0,8.5,8.47,5.16,18823
458,1.08,Ideal,H,SI1,62.2,57.0,6.6,6.56,4.09,4413
459,0.66,Very Good,E,VS1,61.0,57.8,5.64,5.69,3.45,2618
460,0.43,Very Good,I,VVS2,62.8,58.0,4.8,4.82,3.02,850
461,0.72,Ideal,H,SI2,60.9,56.0,5.87,5.78,3.55,1901
462,1.53,Ideal,I,SI2,61.9,58.0,7.39,7.34,4.56,8637
463,1.4,Ideal,J,SI1,62.1,57.0,7.17,7.14,4.44,6350
464,1.01,Premium,G,VS1,62.0,58.0,6.44,6.4,3.98,6441
465,0.54,Ideal,E,SI2,60.4,57.0,5.33,5.27,3.2,1340
466,1.54,Premium,G,SI2,62.4,57.0,7.39,7.36,4.6,8969
467,0.54,Ideal,E,VS2,61.7,55.0,5.23,5.2,3.22,1609
468,0.9,Good,H,SI1,63.8,56.0,6.07,6.02,3.86,2732
469,1.16,Fair,F,VS1,57.8,67.0,6.97,6.84,3.99,7094
470,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,12098
471,0.25,Very Good,G,VVS1,61.8,56.0,4.03,4.06,2.5,525
472,1.54,Very Good,H,SI2,62.3,56.0,7.33,7.38,4.58,8301
473,0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
474,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,3286
475,0.92,Premium,D,SI1,62.5,59.0,6.24,6.14,3.87,5028
476,1.6,Premium,I,VS1,58.6,58.0,7.72,7.66,4.51,11021
477,0.5,Premium,H,VS2,60.9,59.0,5.14,5.11,3.12,1332
478,1.51,Premium,G,SI1,59.7,58.0,7.5,7.45,4.46,10020
479,2.02,Fair,I,SI2,64.5,60.0,7.94,7.82,5.08,12592
480,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5166
481,0.41,Ideal,E,VS1,62.0,55.0,4.74,4.77,2.95,1079
482,0.51,Premium,G,VS2,62.3,59.0,5.1,5.07,3.17,1546
483,0.42,Ideal,D,SI1,61.7,56.0,4.83,4.79,2.97,1040
484,0.33,Ideal,F,VVS1,60.6,56.0,4.47,4.51,2.72,939
485,0.36,Ideal,H,VVS2,61.3,55.0,4.62,4.64,2.84,705
486,0.76,Premium,F,SI1,62.7,58.0,5.83,5.78,3.64,2631
487,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,11004
488,0.41,Good,G,SI2,63.4,58.0,4.7,4.73,2.99,611
489,0.54,Very Good,F,SI1,63.0,60.0,5.13,5.12,3.23,1356
490,1.5,Good,E,I1,62.4,64.0,7.22,7.26,4.52,4989
491,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,1227
492,0.56,Ideal,G,VS2,62.0,55.0,5.28,5.33,3.29,1616
493,0.6,Ideal,G,VVS1,62.0,55.5,5.37,5.42,3.35,2524
494,0.27,Ideal,D,IF,62.4,56.0,4.15,4.12,2.58,893
495,1.01,Very Good,E,SI1,62.3,56.0,6.36,6.42,3.98,5339
496,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,3456
497,0.26,Very Good,D,VS2,59.6,63.0,4.13,4.16,2.47,420
498,1.51,Very Good,H,VS2,60.9,57.0,7.39,7.43,4.51,11068
499,0.54,Ideal,E,SI1,61.3,56.0,5.22,5.25,3.21,1422
500,0.3,Ideal,F,VS2,62.3,57.0,4.33,4.3,2.69,776
501,0.61,Ideal,I,VS2,62.0,54.0,5.44,5.49,3.39,1380
502,0.23,Very Good,H,VVS2,62.0,55.0,3.93,3.95,2.44,378
503,0.58,Ideal,G,VVS1,61.3,56.0,5.36,5.4,3.3,2256
504,0.23,Very Good,D,VVS2,62.4,53.0,3.94,3.95,2.46,458
505,0.41,Premium,E,VS1,61.2,58.0,4.78,4.76,2.92,1153
506,0.9,Premium,E,SI1,60.8,59.0,6.24,6.19,3.78,4385
507,0.93,Good,D,SI2,61.4,63.0,6.22,6.26,3.83,4165
508,1.01,Ideal,I,SI1,60.2,59.0,6.49,6.54,3.92,4612
509,0.45,Premium,F,SI2,61.5,61.0,4.95,4.9,3.03,936
510,0.52,Premium,G,SI2,59.2,60.0,5.29,5.21,3.11,1121
511,1.24,Ideal,F,VVS2,62.0,57.0,6.86,6.91,4.27,12059
512,0.31,Ideal,E,SI2,61.7,56.0,4.35,4.4,2.7,435
513,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,1161
514,1.35,Premium,I,SI2,59.8,59.0,7.26,7.2,4.32,5715
515,1.51,Premium,F,SI1,60.9,61.0,7.32,7.3,4.45,11666
516,1.75,Ideal,J,VS2,62.1,57.0,7.71,7.66,4.77,9663
517,0.3,Premium,D,SI1,62.0,60.0,4.29,4.26,2.65,709
518,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,2826
519,0.5,Very Good,I,SI1,63.4,62.0,5.0,4.95,3.15,1073
520,0.93,Ideal,F,SI2,61.9,57.0,6.21,6.25,3.86,3941
521,0.9,Very Good,H,VVS1,63.5,57.0,6.02,6.07,3.84,4485
522,1.08,Ideal,G,SI2,61.9,58.0,6.55,6.57,4.06,4675
523,1.17,Premium,F,SI1,61.9,60.0,6.72,6.66,4.14,5366
524,0.44,Premium,E,VS2,60.4,59.0,4.9,4.93,2.97,1003
525,0.56,Ideal,F,VVS2,61.3,57.0,5.31,5.35,3.26,2554
526,0.35,Premium,E,SI2,59.9,61.0,4.59,4.56,2.74,672
527,0.46,Ideal,D,VS2,62.7,57.0,4.93,4.89,3.08,1388
528,1.0,Good,F,SI2,63.6,62.0,6.25,6.2,3.96,3265
529,0.42,Ideal,D,SI1,61.8,57.0,4.81,4.77,2.96,1040
530,0.38,Ideal,G,SI1,60.4,58.0,4.7,4.74,2.85,658
531,0.4,Premium,I,VS1,62.9,59.0,4.73,4.68,2.96,945
532,2.01,Premium,H,VS2,62.6,59.0,8.02,7.88,4.98,13599
533,1.51,Premium,F,SI1,62.2,58.0,7.32,7.27,4.54,11374
534,0.55,Premium,D,SI1,61.2,58.0,5.29,5.24,3.22,1819
535,0.32,Ideal,G,IF,61.2,56.0,4.4,4.43,2.7,918
536,1.7,Good,E,VS2,64.1,60.0,7.43,7.52,4.79,15385
537,0.3,Ideal,D,VS1,61.8,56.0,4.3,4.34,2.67,661
538,0.7,Very Good,H,VVS2,58.8,58.0,5.88,5.78,3.43,2585
539,0.3,Very Good,D,SI1,63.1,55.0,4.31,4.28,2.71,709
540,0.51,Premium,H,SI2,60.0,62.0,5.18,5.15,3.1,964
541,0.71,Very Good,F,SI1,63.0,56.0,5.65,5.72,3.58,2088
542,1.13,Very Good,J,SI1,63.5,59.0,6.62,6.55,4.18,4385
543,1.03,Premium,E,VS2,61.3,61.0,6.53,6.46,3.98,5906
544,0.5,Fair,D,SI1,64.6,59.0,4.93,4.95,3.19,1253
545,0.57,Ideal,I,VS2,61.6,54.0,5.35,5.4,3.31,1258
546,0.5,Good,D,SI1,63.5,57.0,5.05,5.09,3.22,1169
547,0.7,Premium,E,SI1,60.5,58.0,5.74,5.77,3.48,2753
548,0.32,Ideal,F,VS2,62.4,57.0,4.34,4.38,2.72,645
549,0.32,Ideal,G,VVS2,62.1,57.0,4.42,4.4,2.74,936
550,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.38,2.69,757
551,0.27,Very Good,E,VVS1,59.9,57.0,4.23,4.25,2.54,620
552,0.85,Ideal,G,VS1,61.6,54.0,6.08,6.12,3.76,4164
553,1.5,Ideal,I,VS2,60.0,61.0,7.39,7.42,4.44,9827
554,0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,1094
555,0.7,Fair,E,SI2,70.6,56.0,5.45,5.35,3.81,1828
556,0.3,Very Good,E,SI1,63.1,53.0,4.32,4.27,2.71,675
557,1.34,Very Good,J,SI2,62.7,56.0,7.05,7.08,4.43,5335
558,0.56,Ideal,D,VS2,62.1,57.0,5.28,5.25,3.27,2066
559,0.42,Ideal,H,VS2,62.5,57.0,4.76,4.81,2.99,773
560,0.3,Ideal,H,VVS1,62.0,56.0,4.31,4.34,2.68,636
561,0.35,Premium,G,VS1,62.3,59.0,4.49,4.53,2.81,706
562,0.72,Very Good,I,VVS2,62.7,54.0,5.74,5.8,3.62,2386
563,2.51,Very Good,J,SI1,63.8,55.0,8.51,8.6,5.46,16842
564,0.6,Very Good,J,VS2,60.0,59.4,5.47,5.51,3.29,1262
565,1.75,Premium,G,VS2,62.8,59.0,7.62,7.53,4.76,16220
566,0.7,Ideal,F,VS2,61.3,56.0,5.74,5.71,3.51,2717
567,0.5,Ideal,H,IF,61.8,56.0,5.1,5.13,3.16,2352
568,0.51,Ideal,J,VS1,61.6,54.0,5.14,5.18,3.18,988
569,0.54,Ideal,D,SI1,61.7,55.0,5.23,5.27,3.24,1650
570,0.36,Ideal,E,SI1,62.9,56.0,4.57,4.52,2.86,810
571,1.13,Very Good,J,SI1,62.9,57.7,6.6,6.64,4.16,4391
572,0.56,Ideal,G,VS2,61.0,57.0,5.32,5.34,3.25,1580
573,1.04,Ideal,G,VS1,61.5,56.0,6.53,6.57,4.03,7294
574,1.13,Ideal,E,SI1,62.2,55.0,6.69,6.66,4.15,6682
575,0.51,Ideal,F,VVS2,62.4,57.0,5.12,5.08,3.18,2203
576,0.72,Premium,J,VS1,63.0,56.0,5.72,5.67,3.59,1875
577,1.32,Good,I,VS1,59.2,58.0,7.14,7.18,4.24,7143
578,0.52,Ideal,I,VS2,62.3,54.0,5.17,5.2,3.23,1152
579,0.51,Ideal,G,VVS2,62.1,55.5,5.08,5.13,3.18,1794
580,0.36,Ideal,E,VS2,61.1,56.0,4.6,4.63,2.82,789
581,1.74,Premium,I,SI2,62.2,58.0,7.65,7.61,4.75,7858
582,0.33,Ideal,E,VS1,60.9,57.0,4.47,4.5,2.73,850
583,0.91,Ideal,G,SI1,62.6,56.0,6.27,6.3,3.81,3991
584,1.57,Premium,H,VS2,61.0,59.0,7.54,7.5,4.59,11575
585,0.43,Ideal,G,VVS1,60.5,57.0,4.92,4.86,2.96,1264
586,0.3,Premium,F,SI2,61.3,58.0,4.28,4.33,2.64,394
587,1.01,Premium,G,VS1,59.5,60.0,6.49,6.48,3.86,4853
588,1.5,Good,J,VS2,63.6,58.0,7.23,7.2,4.59,7308
589,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,16677
590,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
591,1.0,Ideal,I,SI1,62.8,56.0,6.33,6.38,3.99,4237
592,2.04,Very Good,G,SI2,61.4,58.0,8.04,8.11,4.96,15092
593,0.43,Ideal,D,VS2,61.8,56.0,4.83,4.81,2.98,1129
594,0.56,Ideal,F,SI1,62.3,55.0,5.27,5.32,3.3,1436
595,0.51,Good,F,SI1,63.6,58.0,5.08,5.05,3.22,1406
596,0.9,Ideal,H,VS1,61.8,55.0,6.21,6.14,3.82,4964
597,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,435
598,1.2,Very Good,I,SI1,60.0,60.0,6.81,6.89,4.11,5408
599,0.28,Very Good,D,VVS1,60.3,62.0,4.22,4.24,2.55,596
600,0.41,Premium,E,VS1,60.1,58.0,4.84,4.81,2.9,1153
601,1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,4112
602,0.52,Very Good,H,VS1,63.5,58.0,5.08,5.13,3.24,1572
603,0.58,Good,E,VVS1,61.9,63.0,5.27,5.33,3.28,2243
604,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,5226
605,0.77,Ideal,H,VS2,61.3,56.0,5.91,5.94,3.63,3996
606,1.52,Very Good,G,SI2,60.9,57.0,7.44,7.5,4.55,8151
607,1.06,Premium,E,VS2,62.3,58.0,6.49,6.52,4.05,6716
608,0.31,Very Good,E,SI1,60.1,61.0,4.35,4.4,2.63,544
609,1.7,Premium,E,SI1,62.3,57.0,7.68,7.6,4.76,15662
610,0.7,Fair,H,VS2,57.0,58.0,5.87,5.89,3.35,1981
611,0.32,Ideal,D,VS2,61.7,57.0,4.39,4.36,2.7,972
612,0.31,Ideal,F,SI1,62.3,55.0,4.34,4.39,2.72,490
613,0.53,Ideal,G,VS2,61.6,57.0,5.15,5.2,3.19,1769
614,0.51,Ideal,F,VVS2,62.4,57.0,5.08,5.12,3.18,2093
615,1.13,Premium,I,VS1,61.7,54.0,6.74,6.71,4.15,5316
616,1.2,Premium,G,SI2,60.2,60.0,6.9,6.83,4.13,5689
617,1.17,Fair,H,SI2,60.0,66.0,6.86,6.78,4.09,4717
618,1.21,Ideal,H,SI2,62.1,58.0,6.78,6.84,4.23,6347
619,0.32,Ideal,F,VVS1,61.5,56.0,4.41,4.43,2.72,867
620,0.31,Ideal,H,VS2,62.2,55.0,4.39,4.35,2.72,628
621,0.46,Very Good,D,VVS1,61.6,59.0,4.92,4.97,3.05,1993
622,0.59,Ideal,I,SI1,61.7,55.0,5.41,5.39,3.33,1352
623,0.3,Ideal,F,IF,61.7,57.0,4.28,4.31,2.65,886
624,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,1063
625,1.51,Good,G,VVS2,63.8,59.0,7.24,7.28,4.63,13155
626,0.91,Premium,D,SI2,61.0,61.0,6.24,6.16,3.78,3943
627,0.51,Very Good,E,VVS2,61.8,56.0,5.13,5.16,3.18,2320
628,0.54,Ideal,G,VVS1,61.8,55.0,5.27,5.24,3.25,2236
629,0.23,Very Good,E,VVS1,62.9,58.0,3.94,3.95,2.48,478
630,1.59,Premium,E,SI1,58.8,59.0,7.69,7.61,4.5,9705
631,1.52,Premium,D,SI1,59.8,58.0,7.55,7.51,4.5,12823
632,0.32,Ideal,F,IF,62.5,54.0,4.38,4.42,2.75,943
633,0.32,Ideal,I,VVS2,62.6,54.0,4.37,4.41,2.75,561
634,0.51,Very Good,D,SI1,59.1,63.0,5.27,5.15,3.08,1437
635,1.0,Fair,J,I1,65.0,59.0,6.27,6.17,4.05,1784
636,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,1076
637,0.23,Premium,E,VS2,62.4,60.0,3.92,3.9,2.44,513
638,1.52,Very Good,F,VS2,62.7,59.0,7.3,7.33,4.59,14066
639,0.41,Premium,G,VS1,62.3,56.0,4.8,4.77,2.98,961
640,0.79,Ideal,H,IF,61.3,56.0,5.96,5.98,3.66,4046
641,2.01,Premium,H,SI2,60.5,61.0,8.14,8.09,4.91,16287
642,0.4,Good,F,SI1,63.6,59.0,4.64,4.67,2.96,678
643,1.01,Very Good,G,VS2,62.5,60.0,6.31,6.37,3.96,5519
644,0.51,Ideal,G,VS1,61.8,57.0,5.14,5.12,3.17,1662
645,1.31,Ideal,G,VS2,61.9,56.0,7.08,7.05,4.37,9085
646,0.9,Good,F,SI1,63.6,59.0,6.07,6.12,3.88,3950
647,0.7,Fair,F,SI2,65.3,55.0,5.6,5.49,3.62,2075
648,0.41,Very Good,E,VS2,62.7,58.0,4.68,4.73,2.95,833
649,0.7,Ideal,H,SI2,63.1,54.0,5.64,5.68,3.57,1973
650,1.01,Ideal,G,VS1,61.8,57.0,6.45,6.4,3.97,6618
651,0.36,Ideal,H,IF,61.9,57.0,4.55,4.6,2.83,947
652,0.32,Premium,D,SI1,60.2,58.0,4.43,4.4,2.66,756
653,1.0,Premium,D,VS2,62.9,57.0,6.37,6.32,3.99,5174
654,2.0,Very Good,J,SI2,61.9,55.0,8.06,8.09,5.0,11792
655,1.24,Ideal,J,SI1,61.8,57.0,6.92,6.86,4.26,4875
656,0.58,Ideal,F,VVS2,61.8,56.0,5.37,5.41,3.33,2263
657,0.81,Premium,D,SI1,60.7,58.0,6.07,5.99,3.66,3135
658,0.72,Premium,D,SI2,60.5,60.0,5.82,5.72,3.49,2429
659,0.72,Very Good,F,VS1,63.2,57.0,5.69,5.73,3.61,3083
660,0.33,Premium,E,VS2,60.7,58.0,4.49,4.47,2.72,928
661,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,7909
662,0.54,Premium,D,VS1,61.1,58.0,5.3,5.24,3.22,2100
663,1.27,Premium,I,SI1,62.3,56.0,6.93,6.85,4.29,5547
664,0.23,Ideal,D,VVS2,62.1,57.0,3.92,3.97,2.45,530
665,0.34,Good,D,VVS1,57.4,62.0,4.67,4.71,2.69,957
666,0.9,Premium,G,SI1,62.2,60.0,6.14,6.07,3.8,3984
667,1.03,Ideal,G,VS1,60.8,57.0,6.55,6.57,3.99,7587
668,1.01,Premium,E,SI2,60.4,60.0,6.46,6.49,3.91,4790
669,1.49,Fair,H,I1,66.9,61.0,6.93,6.89,4.62,6425
670,1.01,Ideal,G,SI2,62.1,59.0,6.45,6.41,3.99,4209
671,0.41,Premium,G,VVS2,61.4,58.0,4.8,4.75,2.93,1076
672,0.71,Ideal,H,VS2,61.8,55.0,5.75,5.78,3.56,3080
673,0.59,Ideal,G,SI1,61.8,56.0,5.37,5.39,3.32,1718
674,0.7,Ideal,D,VS1,62.3,55.0,5.64,5.68,3.53,3840
675,0.53,Good,F,SI1,63.8,56.0,5.13,5.16,3.28,1268
676,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,7145
677,0.33,Ideal,G,VVS1,61.8,55.0,4.47,4.5,2.77,838
678,0.76,Very Good,F,VVS1,59.6,58.0,5.91,5.96,3.54,4504
679,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,571
680,1.6,Ideal,G,VS2,61.9,56.0,7.53,7.47,4.64,15000
681,0.3,Ideal,H,VVS2,61.5,55.0,4.34,4.37,2.68,590
682,1.74,Premium,G,VS2,61.0,58.0,7.77,7.75,4.73,17614
683,0.3,Very Good,D,SI2,61.4,59.0,4.26,4.31,2.63,447
684,0.93,Very Good,G,SI1,61.7,56.0,6.22,6.26,3.85,4513
685,0.37,Ideal,I,VVS1,60.6,57.0,4.63,4.66,2.81,768
686,0.36,Ideal,D,SI1,60.3,56.0,4.65,4.61,2.79,851
687,0.63,Fair,H,SI2,64.7,61.0,5.33,5.27,3.43,1235
688,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8583
689,1.52,Very Good,J,SI1,62.3,57.0,7.32,7.38,4.58,7239
690,0.4,Premium,F,VS2,62.6,58.0,4.72,4.68,2.94,1080
691,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2854
692,0.32,Very Good,G,VS1,60.8,56.0,4.45,4.48,2.71,660
693,0.5,Ideal,H,VS2,62.6,52.0,5.06,5.09,3.18,1408
694,0.36,Ideal,G,SI2,61.8,56.0,4.58,4.61,2.84,565
695,0.34,Good,H,SI1,63.7,57.0,4.45,4.44,2.83,628
696,0.71,Ideal,D,SI1,61.4,55.0,5.78,5.82,3.56,3502
697,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1308
698,1.11,Ideal,J,SI1,62.4,57.0,6.57,6.6,4.11,4497
699,1.35,Premium,G,VS2,62.8,59.0,7.04,7.01,4.41,9471
700,1.02,Very Good,D,SI2,60.9,61.0,6.47,6.53,3.96,4904
701,1.0,Fair,E,SI2,65.2,59.0,6.28,6.27,4.09,4516
702,0.53,Ideal,D,VS2,62.6,56.0,5.14,5.18,3.23,1857
703,1.73,Premium,H,SI1,61.8,59.0,7.71,7.66,4.75,9607
704,1.01,Good,G,SI2,60.8,63.0,6.36,6.4,3.88,3512
705,1.09,Ideal,I,SI2,60.3,57.0,6.64,6.7,4.02,4315
706,0.39,Ideal,I,VS2,62.9,57.0,4.68,4.64,2.93,834
707,0.31,Ideal,G,IF,61.6,55.0,4.35,4.38,2.69,891
708,0.77,Ideal,D,VS2,61.8,56.0,5.9,5.84,3.63,3755
