,carat,cut,color,clarity,depth,table,x,y,z,price
353,1.2,Ideal,H,VS2,62.0,56.0,6.86,6.81,4.24,6666
354,0.41,Premium,F,VS2,62.6,58.0,4.81,4.75,2.99,1107
355,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,571
356,0.32,Ideal,E,VVS2,60.8,56.0,4.43,4.45,2.7,837
357,1.01,Premium,G,SI1,59.2,59.0,6.58,6.52,3.88,4338
358,1.51,Premium,F,VS1,60.0,60.0,7.42,7.39,4.44,16551
359,1.67,Ideal,H,VS1,61.8,55.9,7.57,7.6,4.69,13887
360,0.25,Ideal,E,VVS2,61.7,56.0,4.05,4.07,2.5,705
361,0.3,Premium,H,VS2,60.9,61.0,4.35,4.32,2.64,608
362,0.4,Ideal,F,VS1,62.4,53.0,4.72,4.76,2.96,917
363,0.23,Good,E,VVS2,61.9,60.0,3.95,4.03,2.47,465
364,1.04,Premium,D,SI2,61.6,58.0,6.52,6.46,4.0,4811
365,0.3,Ideal,E,VS2,61.7,55.0,4.3,4.32,2.66,658
366,1.51,Very Good,D,VS2,62.3,59.0,7.29,7.34,4.56,14112
367,0.92,Premium,H,SI1,59.0,59.0,6.36,6.31,3.74,3709
368,0.35,Premium,E,VS2,60.9,59.0,4.56,4.54,2.77,984
369,0.31,Ideal,D,VS1,62.0,57.0,4.35,4.33,2.69,863
370,0.9,Very Good,E,VS2,60.6,60.0,6.14,6.27,3.76,4709
371,0.33,Ideal,I,VS1,61.6,57.0,4.46,4.41,2.73,668
372,0.42,Ideal,D,SI1,63.0,57.0,4.81,4.77,3.02,970
373,0.76,Ideal,G,SI2,61.7,55.0,5.87,5.9,3.63,2553
374,2.07,Fair,G,I1,67.7,56.0,7.76,7.73,5.25,6503
375,0.33,Ideal,F,VVS1,60.6,56.0,4.47,4.51,2.72,939
376,0.54,Ideal,F,SI1,59.8,57.0,5.31,5.29,3.17,1369
377,0.5,Premium,D,VS2,61.2,60.0,5.08,5.12,3.12,1752
378,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
379,0.9,Ideal,D,SI1,60.7,57.0,6.23,6.16,3.76,4304
380,0.53,Ideal,I,VS2,62.2,56.0,5.15,5.2,3.22,1163
381,0.4,Premium,F,SI1,61.5,60.0,4.77,4.7,2.91,882
382,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1097
383,0.3,Fair,F,SI1,63.1,58.0,4.3,4.22,2.69,496
384,1.21,Premium,G,VVS2,59.6,60.0,6.91,6.89,4.11,9541
385,0.73,Ideal,I,VVS1,61.7,57.0,5.83,5.78,3.58,2561
386,0.31,Premium,I,SI1,60.7,58.0,4.42,4.38,2.67,593
387,0.31,Ideal,D,VVS2,61.6,54.0,4.37,4.4,2.7,840
388,0.52,Ideal,F,SI1,62.0,55.0,5.14,5.17,3.19,1383
389,0.32,Very Good,H,SI1,61.9,59.0,4.38,4.41,2.72,449
390,1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,10036
391,1.02,Very Good,H,SI2,62.4,59.0,6.37,6.42,3.99,3927
392,0.95,Premium,J,I1,61.7,59.0,6.32,6.26,3.88,2195
393,2.2,Premium,I,SI2,61.8,54.0,8.45,8.4,5.2,13719
394,1.29,Ideal,H,VS1,61.8,56.0,6.97,7.02,4.32,9273
395,0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,1724
396,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2106
397,0.53,Very Good,E,VS2,62.8,57.0,5.16,5.19,3.25,1653
398,0.65,Ideal,H,SI1,61.5,55.0,5.59,5.63,3.45,1908
399,0.71,Ideal,F,SI1,61.6,56.0,5.71,5.75,3.53,2416
400,0.51,Very Good,F,VS1,62.4,59.0,5.04,5.09,3.16,1697
401,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,2730
402,0.32,Very Good,H,VS2,60.6,58.0,4.44,4.47,2.7,505
403,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
404,0.41,Premium,G,VS2,61.5,58.0,4.82,4.8,2.96,1061
405,0.53,Ideal,E,SI1,62.0,56.0,5.19,5.17,3.21,1607
406,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,3459
407,0.34,Ideal,G,VS2,62.1,55.0,4.49,4.46,2.78,765
408,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,687
409,1.62,Premium,J,SI1,62.0,60.0,7.52,7.44,4.64,8183
410,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6720
411,1.51,Ideal,G,VS2,62.8,57.0,7.33,7.26,4.58,10553
412,0.71,Ideal,E,VS2,59.5,57.0,5.86,5.83,3.48,2982
413,0.37,Ideal,F,SI1,62.4,54.0,4.6,4.63,2.88,616
414,0.39,Ideal,F,VS1,62.0,55.0,4.66,4.69,2.9,1003
415,0.9,Very Good,E,SI1,60.1,58.0,6.25,6.29,3.77,4034
416,1.03,Premium,G,SI2,63.0,60.0,6.39,6.35,4.01,3824
417,0.9,Very Good,G,SI2,62.1,58.0,6.08,6.13,3.79,3303
418,0.83,Premium,G,SI2,61.9,56.0,6.04,5.97,3.72,2543
419,0.33,Ideal,G,VS1,61.4,55.0,4.44,4.48,2.74,666
420,1.22,Ideal,I,SI1,60.2,58.0,6.96,6.9,4.17,5807
421,0.7,Ideal,G,SI1,61.7,55.0,5.7,5.73,3.53,2965
422,0.33,Ideal,E,VS2,61.0,57.0,4.43,4.46,2.71,723
423,0.31,Very Good,F,SI1,58.8,59.0,4.44,4.5,2.63,459
424,1.73,Ideal,H,SI1,62.7,56.0,7.62,7.67,4.79,11688
425,0.3,Ideal,F,VS2,60.7,57.0,4.29,4.34,2.62,605
426,0.41,Ideal,G,VVS2,62.5,55.0,4.75,4.76,2.97,1007
427,0.28,Good,E,VVS1,64.6,55.0,4.15,4.18,2.69,492
428,0.5,Ideal,G,VVS2,62.1,55.0,5.09,5.05,3.15,1935
429,0.56,Very Good,H,SI1,59.9,60.0,5.3,5.35,3.19,1230
430,0.9,Premium,F,SI2,61.1,54.0,6.29,6.27,3.84,3457
431,0.53,Ideal,G,VVS1,62.1,54.0,5.2,5.23,3.24,1990
432,1.07,Very Good,G,SI2,58.5,61.0,6.59,6.71,3.89,4201
433,1.01,Premium,H,VS2,62.3,60.0,6.32,6.27,3.92,4909
434,0.32,Ideal,E,VVS1,61.7,56.0,4.42,4.4,2.72,1020
435,0.72,Very Good,D,VS2,62.1,59.0,5.7,5.73,3.55,3016
436,0.33,Ideal,E,VS1,61.7,54.0,4.45,4.47,2.75,768
437,0.32,Ideal,I,VS1,62.3,57.0,4.42,4.37,2.74,648
438,1.09,Very Good,G,VS2,59.9,56.0,6.59,6.73,3.99,5783
439,0.3,Premium,E,SI1,62.5,59.0,4.28,4.3,2.68,526
440,0.84,Good,F,I1,60.8,64.0,6.05,6.03,3.67,1749
441,1.01,Ideal,D,SI2,61.2,56.0,6.41,6.46,3.94,4753
442,0.9,Good,G,I1,63.6,61.0,6.03,6.07,3.85,2226
443,0.62,Ideal,I,SI1,61.9,54.0,5.48,5.5,3.4,1271
444,1.07,Ideal,H,I1,62.1,55.0,6.55,6.59,4.08,3412
445,0.93,Very Good,G,SI2,60.8,62.0,6.29,6.34,3.84,3644
446,1.27,Premium,G,SI1,61.4,59.0,6.98,6.94,4.27,7133
447,1.51,Very Good,F,VS2,63.2,56.0,7.22,7.28,4.58,13080
448,0.41,Ideal,E,VS1,62.0,54.0,4.76,4.79,2.96,1079
449,1.36,Ideal,G,VS1,61.0,56.0,7.13,7.11,4.34,10455
450,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4587
451,0.36,Ideal,G,VVS2,61.7,54.0,4.59,4.62,2.84,794
452,0.33,Premium,I,VVS2,61.4,58.0,4.45,4.48,2.74,579
453,0.3,Ideal,G,VS1,61.7,57.0,4.3,4.32,2.66,605
454,0.53,Fair,E,VS1,62.3,67.0,5.22,5.11,3.22,1778
455,0.59,Premium,G,I1,59.7,59.0,5.48,5.45,3.26,940
456,1.01,Ideal,F,I1,62.2,54.0,6.44,6.42,4.0,3439
457,0.91,Very Good,E,SI2,58.5,60.0,6.31,6.34,3.7,3438
458,1.01,Very Good,E,VS1,63.4,58.0,6.38,6.36,4.04,7366
459,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
460,0.53,Very Good,D,VS2,63.2,56.0,5.1,5.15,3.24,1601
461,1.61,Ideal,G,SI1,62.4,55.0,7.51,7.48,4.68,11859
462,0.5,Very Good,D,VS2,63.4,57.0,5.05,5.08,3.21,1627
463,1.0,Very Good,H,SI2,62.0,57.0,6.4,6.34,3.95,4379
464,0.32,Ideal,H,SI1,61.0,56.6,4.4,4.43,2.7,471
465,0.35,Very Good,F,IF,62.0,54.0,4.55,4.58,2.83,1027
466,0.4,Good,G,SI2,63.4,59.0,4.64,4.66,2.95,596
467,0.78,Ideal,G,SI2,61.7,55.0,5.92,5.88,3.64,2246
468,1.0,Fair,J,VS2,65.3,61.0,6.33,6.13,4.03,3422
469,0.52,Premium,H,SI2,60.9,61.0,5.15,5.1,3.12,975
470,0.83,Ideal,E,SI2,62.2,57.0,6.0,6.05,3.75,2870
471,0.34,Premium,D,SI2,60.6,60.0,4.48,4.53,2.73,507
472,1.36,Very Good,J,SI2,62.6,58.0,7.0,7.12,4.42,5215
473,0.38,Premium,D,VS2,60.9,58.0,4.67,4.63,2.83,998
474,0.36,Premium,F,SI1,61.5,58.0,4.6,4.54,2.81,770
475,1.23,Good,H,SI1,63.7,59.0,6.76,6.71,4.29,5490
476,2.01,Premium,I,VS2,59.5,60.0,8.26,8.21,4.9,13003
477,0.41,Premium,E,VVS1,61.2,58.0,4.74,4.8,2.92,1057
478,1.18,Fair,I,VS2,62.0,66.0,6.75,6.63,4.16,4553
479,2.06,Good,J,SI1,64.1,56.0,8.09,7.97,5.15,11854
480,0.34,Ideal,F,VS1,62.2,56.0,4.47,4.44,2.77,956
481,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5967
482,0.3,Very Good,G,VS1,62.9,58.0,4.27,4.32,2.7,605
483,1.23,Ideal,J,SI1,61.3,54.0,6.92,6.97,4.26,5181
484,1.57,Ideal,E,SI2,61.4,56.0,7.52,7.44,4.59,10550
485,0.71,Ideal,F,VS1,60.4,57.0,5.78,5.81,3.5,3284
486,1.51,Good,H,VS2,64.0,59.0,7.25,7.19,4.62,10000
487,0.5,Ideal,D,SI1,59.9,60.0,5.15,5.13,3.08,1764
488,1.66,Very Good,F,VS2,61.4,58.0,7.63,7.68,4.7,16294
489,0.32,Premium,H,VS1,60.5,59.0,4.42,4.41,2.67,720
490,1.2,Premium,G,VS1,62.4,59.0,6.73,6.69,4.19,8056
491,0.3,Good,E,SI1,63.8,55.0,4.28,4.25,2.72,675
492,1.2,Ideal,E,VVS2,61.5,57.0,6.79,6.89,4.21,11883
493,0.54,Premium,G,VS1,61.6,58.0,5.25,5.21,3.22,1760
494,0.23,Very Good,E,VVS2,61.1,58.0,3.93,3.99,2.42,505
495,0.32,Ideal,H,VS2,61.2,55.0,4.41,4.45,2.71,523
496,1.07,Premium,H,SI1,60.4,59.0,6.65,6.62,4.01,5123
497,1.01,Very Good,D,SI2,58.9,56.0,6.55,6.59,3.87,4260
498,1.01,Good,G,SI1,63.1,55.0,6.31,6.33,3.99,4064
499,0.7,Premium,F,VS2,62.2,59.0,5.68,5.64,3.52,2648
500,0.82,Very Good,F,SI2,59.7,57.0,6.12,6.14,3.66,2841
501,0.51,Good,H,SI2,56.7,60.0,5.38,5.35,3.04,1060
502,1.51,Ideal,H,SI2,61.9,56.0,7.31,7.36,4.54,8951
503,1.13,Premium,H,SI2,62.3,57.0,6.68,6.65,4.15,4873
504,0.37,Ideal,F,VVS1,59.2,57.0,4.71,4.75,2.8,1342
505,1.58,Ideal,I,VVS1,61.9,55.0,7.47,7.51,4.64,11435
506,1.35,Ideal,J,VS1,62.3,54.0,7.17,7.06,4.43,6048
507,0.35,Ideal,E,IF,62.2,56.0,4.52,4.51,2.81,1254
508,0.53,Ideal,I,SI1,61.6,56.6,5.19,5.21,3.21,1127
509,0.7,Ideal,E,SI1,61.8,57.0,5.71,5.68,3.52,2058
510,0.55,Premium,E,VS2,59.7,57.0,5.39,5.36,3.21,2112
511,1.28,Ideal,G,SI2,61.4,57.0,6.99,6.96,4.28,5995
512,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,16128
513,0.29,Very Good,F,VVS2,60.1,58.0,4.32,4.37,2.61,664
514,0.41,Premium,H,VVS1,61.4,60.0,4.78,4.73,2.92,1115
515,0.51,Very Good,G,VVS2,63.4,57.0,5.09,5.06,3.22,1895
516,0.31,Ideal,E,VVS2,61.7,56.0,4.36,4.33,2.68,1046
517,0.9,Premium,H,SI2,59.2,60.0,6.3,6.24,3.71,3326
518,0.9,Very Good,F,SI1,63.6,58.0,6.08,6.12,3.88,3848
519,0.31,Very Good,E,VS2,61.6,59.0,4.32,4.35,2.67,680
520,2.08,Premium,H,SI2,60.0,60.0,8.31,8.28,4.98,11851
521,0.8,Ideal,F,SI1,61.0,56.0,5.98,6.05,3.67,3137
522,1.02,Premium,F,VS1,62.0,59.0,6.39,6.41,3.97,7351
523,0.41,Ideal,H,VS2,60.7,55.0,4.83,4.86,2.94,1163
524,0.36,Good,D,SI1,63.4,57.0,4.55,4.57,2.89,663
525,0.44,Ideal,H,VS1,61.3,57.0,4.98,4.91,3.03,1089
526,1.01,Very Good,J,SI1,62.9,57.0,6.35,6.37,4.0,3499
527,0.4,Very Good,H,SI1,62.6,58.0,4.68,4.72,2.94,666
528,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32,5363
529,1.0,Good,H,SI2,63.0,56.0,6.31,6.38,4.0,4081
530,0.3,Ideal,I,VS1,62.4,54.0,4.3,4.32,2.69,491
531,1.0,Premium,G,VS2,60.8,58.0,6.44,6.4,3.9,5242
532,0.32,Premium,I,VS1,61.0,60.0,4.47,4.42,2.71,648
533,0.3,Very Good,F,SI1,57.9,61.0,4.39,4.49,2.57,489
534,0.42,Ideal,E,VVS1,62.0,55.0,4.81,4.83,2.99,1327
535,0.9,Very Good,H,VVS1,63.5,57.0,6.02,6.07,3.84,4485
536,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
537,0.34,Premium,G,VS2,61.2,62.0,4.48,4.44,2.73,765
538,0.3,Fair,D,VVS2,65.2,59.0,4.2,4.18,2.73,772
539,0.93,Ideal,E,SI1,61.9,55.0,6.26,6.31,3.89,4511
540,0.38,Ideal,G,VS1,62.3,55.0,4.63,4.68,2.9,817
541,0.36,Ideal,G,IF,61.9,55.0,4.56,4.59,2.83,1029
542,0.3,Very Good,H,VVS1,63.1,54.0,4.34,4.28,2.72,819
543,1.01,Very Good,E,VVS1,63.1,59.0,6.34,6.31,3.99,10760
544,0.72,Ideal,G,SI2,61.9,57.0,5.73,5.77,3.56,2068
545,0.38,Good,H,VVS1,63.3,58.0,4.57,4.62,2.91,967
546,0.61,Ideal,D,VVS2,62.2,54.0,5.41,5.45,3.38,3397
547,0.31,Very Good,H,IF,61.3,55.0,4.37,4.4,2.69,778
548,1.05,Ideal,G,SI2,61.8,57.0,6.51,6.57,4.04,4608
549,1.66,Premium,E,SI2,62.6,58.0,7.53,7.48,4.7,10553
550,0.75,Ideal,E,VS2,61.7,56.0,5.84,5.86,3.61,3206
551,1.34,Premium,I,VS2,61.8,59.0,7.07,7.04,4.36,6754
552,0.56,Ideal,D,SI1,61.4,57.0,5.34,5.31,3.27,1814
553,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,827
554,0.52,Ideal,F,VS1,61.5,56.0,5.19,5.22,3.2,2138
555,1.16,Ideal,G,VVS2,62.2,56.0,6.7,6.74,4.18,9251
556,0.71,Good,G,SI2,58.2,64.0,5.82,5.77,3.37,1902
557,1.0,Premium,G,VS1,62.9,60.0,6.36,6.29,3.98,6989
558,0.41,Very Good,J,VS1,60.8,61.0,4.72,4.79,2.89,647
559,0.85,Ideal,D,VVS1,62.0,56.0,6.05,6.11,3.77,7230
560,1.09,Good,H,SI1,62.4,64.0,6.61,6.51,4.09,4700
561,1.21,Ideal,F,VVS1,59.8,60.0,6.95,6.89,4.14,12230
562,0.3,Good,F,VS1,63.7,56.0,4.26,4.28,2.72,570
563,1.01,Very Good,J,SI1,63.0,54.0,6.35,6.41,4.02,4194
564,0.42,Very Good,H,SI1,62.9,57.0,4.76,4.84,3.02,700
565,0.31,Very Good,F,VVS1,59.4,57.0,4.39,4.43,2.62,779
566,1.17,Ideal,D,SI2,62.5,56.0,6.77,6.7,4.21,5412
567,0.35,Ideal,D,VS2,61.5,56.0,4.55,4.53,2.79,1063
568,1.16,Premium,H,SI1,59.6,58.0,6.86,6.83,4.08,4814
569,0.73,Good,J,VS2,60.8,63.0,5.67,5.78,3.48,2098
570,0.38,Very Good,E,VS1,61.5,58.0,4.64,4.69,2.87,1000
571,0.94,Very Good,G,VVS1,63.3,57.0,6.21,6.14,3.91,6088
572,1.0,Very Good,G,VS2,62.8,57.0,6.33,6.37,3.99,5227
573,0.3,Ideal,H,SI1,62.9,53.0,4.28,4.31,2.7,407
574,1.26,Premium,J,VS2,62.5,58.0,6.92,6.9,4.32,5107
575,0.93,Very Good,F,SI2,63.5,58.0,6.14,6.05,3.87,3420
576,0.3,Premium,I,VVS1,62.5,60.0,4.27,4.24,2.66,709
577,0.31,Premium,D,VVS1,62.7,58.0,4.3,4.31,2.7,882
578,0.42,Good,F,SI1,63.1,56.0,4.79,4.82,3.03,722
579,0.31,Ideal,G,VS2,62.2,54.0,4.34,4.38,2.71,562
580,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,6708
581,1.06,Very Good,I,SI2,62.8,56.0,6.47,6.55,4.09,4132
582,0.54,Ideal,G,VVS2,61.4,55.0,5.3,5.22,3.23,2090
583,1.7,Good,E,VS2,64.1,60.0,7.43,7.52,4.79,15385
584,1.01,Ideal,D,SI1,61.6,56.0,6.45,6.48,3.98,5234
585,0.5,Good,D,SI1,57.2,60.0,5.25,5.2,2.99,1190
586,0.23,Good,E,VVS1,64.4,57.0,3.87,3.9,2.5,472
587,1.22,Premium,G,SI2,61.9,58.0,6.88,6.79,4.23,5739
588,0.26,Ideal,F,VS2,62.3,56.0,4.1,4.12,2.56,456
589,1.71,Good,F,SI2,63.7,54.0,7.6,7.49,4.81,6971
590,1.03,Ideal,E,SI1,62.0,55.0,6.46,6.5,4.02,5411
591,1.03,Ideal,J,SI1,62.1,55.0,6.46,6.51,4.03,4221
592,0.4,Premium,D,SI2,61.1,58.0,4.76,4.73,2.9,855
593,1.95,Very Good,H,VS2,61.7,55.0,8.0,8.05,4.95,17374
594,1.55,Ideal,I,VS1,61.2,55.0,7.49,7.47,4.58,10286
595,0.91,Very Good,G,SI1,62.2,57.0,6.12,6.17,3.82,3884
596,0.25,Good,E,IF,65.6,54.0,3.91,3.95,2.58,512
597,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,872
598,1.0,Very Good,F,SI1,61.8,58.0,6.37,6.44,3.96,5058
599,0.33,Premium,I,SI1,60.4,59.0,4.54,4.5,2.73,557
600,1.05,Premium,H,VS2,59.0,59.0,6.71,6.68,3.95,5468
601,0.32,Ideal,F,VS2,61.7,55.0,4.41,4.4,2.72,828
602,0.54,Very Good,F,SI2,61.2,57.4,5.23,5.25,3.21,1311
603,1.01,Good,G,SI2,60.8,63.0,6.36,6.4,3.88,3512
604,1.24,Premium,G,SI1,58.9,58.0,7.08,6.98,4.14,6145
605,1.52,Premium,J,VS1,61.2,59.0,7.39,7.36,4.51,8366
606,0.27,Very Good,G,VS1,61.0,54.0,4.19,4.21,2.56,439
607,1.0,Premium,H,SI2,59.0,58.0,6.62,6.5,3.87,3472
608,1.5,Good,I,SI1,63.8,56.0,7.26,7.15,4.59,6224
609,0.9,Good,E,SI1,63.8,61.0,6.05,6.08,3.87,3391
610,1.75,Premium,F,VS2,61.4,58.0,7.76,7.72,4.75,17172
611,1.11,Ideal,J,SI1,62.4,57.0,6.57,6.6,4.11,4497
612,0.37,Ideal,F,VVS2,61.1,56.0,4.62,4.65,2.83,987
613,0.7,Premium,F,SI1,59.4,59.0,5.8,5.75,3.43,2596
614,1.02,Premium,H,SI2,62.6,58.0,6.44,6.4,4.02,4798
615,0.92,Premium,F,SI1,62.6,59.0,6.19,6.23,3.89,3749
616,1.0,Very Good,E,SI1,63.2,57.0,6.39,6.36,4.03,5396
617,1.53,Ideal,I,VS2,62.1,55.0,7.43,7.35,4.59,9116
618,1.75,Premium,H,VS2,61.5,58.0,7.75,7.69,4.75,9526
619,0.9,Good,D,VS2,57.7,61.0,6.34,6.32,3.65,4717
620,1.51,Good,I,SI1,63.7,58.0,7.26,7.22,4.61,8464
621,1.01,Very Good,D,VVS2,63.6,59.0,6.25,6.32,4.0,9451
622,0.28,Ideal,E,VVS1,62.0,56.0,4.19,4.23,2.61,646
623,0.31,Ideal,G,IF,61.9,56.0,4.33,4.35,2.68,871
624,0.61,Very Good,D,VS1,62.4,59.1,5.42,5.45,3.39,2429
625,1.03,Good,J,VS2,63.7,56.0,6.42,6.35,4.07,3795
626,0.3,Premium,H,SI1,62.2,60.0,4.28,4.24,2.65,540
627,0.3,Ideal,G,SI2,62.5,56.0,4.28,4.3,2.68,382
628,0.9,Premium,E,VS2,62.1,55.0,6.23,6.14,3.84,4833
629,0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77,1054
630,0.31,Premium,F,IF,61.9,58.0,4.39,4.36,2.71,977
631,0.28,Very Good,D,VVS2,62.2,59.0,4.18,4.21,2.61,642
632,0.35,Good,I,SI1,63.6,56.0,4.5,4.53,2.87,472
633,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.34,2.72,942
634,1.08,Very Good,E,SI2,59.5,59.0,6.71,6.78,4.01,4840
635,0.3,Ideal,H,VS2,61.4,57.0,4.33,4.36,2.67,454
636,1.56,Ideal,F,SI2,61.2,55.0,7.47,7.57,4.6,10571
637,1.05,Fair,I,VS1,58.9,66.0,6.71,6.6,3.92,4281
638,0.56,Very Good,E,SI2,63.5,57.0,5.24,5.21,3.32,1259
639,0.32,Ideal,D,VS1,61.4,57.0,4.4,4.43,2.71,814
640,0.41,Ideal,I,VS1,61.9,55.0,4.78,4.82,2.97,685
641,0.9,Good,F,SI2,65.9,60.0,5.98,6.01,3.95,3465
642,0.7,Very Good,D,VS2,63.1,56.0,5.62,5.69,3.57,2985
643,1.22,Ideal,I,SI2,60.7,57.0,6.92,6.88,4.19,4714
644,1.14,Premium,G,SI1,62.2,58.0,6.64,6.7,4.15,5326
645,0.39,Ideal,G,VS1,61.8,55.0,4.72,4.76,2.93,802
646,0.3,Very Good,D,SI2,63.4,56.0,4.29,4.26,2.71,574
647,1.75,Ideal,I,SI1,61.8,56.0,7.67,7.71,4.75,13393
648,0.7,Ideal,G,SI2,61.3,58.0,5.67,5.69,3.48,2234
649,1.28,Premium,I,SI1,59.4,61.0,7.11,7.04,4.2,3942
650,0.52,Ideal,G,VS1,63.0,54.0,5.17,5.12,3.24,1694
651,0.53,Premium,F,VS2,62.1,58.0,5.21,5.16,3.22,1636
652,0.7,Premium,D,SI1,61.4,59.0,5.67,5.64,3.47,2218
653,0.31,Ideal,G,VS2,62.4,54.0,4.36,4.39,2.73,544
654,0.43,Premium,E,SI2,62.7,55.0,4.87,4.83,3.04,919
655,0.57,Premium,E,SI1,60.3,57.0,5.4,5.34,3.24,1728
656,0.7,Good,H,SI1,65.4,59.0,5.46,5.52,3.59,1840
657,0.9,Good,F,SI2,63.2,56.0,6.15,6.2,3.9,3318
658,0.52,Very Good,F,VS1,63.2,57.0,5.09,5.1,3.22,1748
659,0.54,Ideal,H,VS2,61.9,56.0,5.24,5.26,3.25,1359
660,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4421
661,0.45,Good,F,VS1,57.6,62.5,5.05,5.09,2.91,1144
662,1.55,Ideal,H,SI2,62.1,57.0,7.39,7.43,4.6,8678
663,0.5,Ideal,E,VS2,62.2,55.0,5.09,5.07,3.16,1746
664,0.28,Very Good,F,VVS2,59.7,59.0,4.26,4.28,2.55,642
665,0.31,Very Good,G,SI1,63.1,59.0,4.33,4.29,2.72,593
666,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3781
667,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,2025
668,0.38,Good,H,SI2,63.4,57.0,4.58,4.63,2.92,547
669,0.31,Ideal,D,VS1,61.9,53.0,4.36,4.4,2.71,774
670,1.04,Very Good,E,IF,63.6,58.0,6.41,6.43,4.08,11269
671,0.36,Ideal,D,SI2,62.3,57.0,4.57,4.52,2.83,689
672,0.8,Ideal,E,VS2,61.4,56.0,5.97,6.02,3.68,3972
673,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,1085
674,0.43,Good,E,SI2,63.4,57.0,4.77,4.82,3.04,669
675,1.38,Premium,H,SI2,62.1,60.0,7.13,7.08,4.41,6646
676,0.53,Ideal,D,SI2,60.4,57.0,5.3,5.26,3.19,1412
677,1.03,Fair,G,SI2,65.7,59.0,6.3,6.24,4.12,2942
678,2.04,Premium,I,I1,59.3,61.0,8.3,8.25,4.91,8408
679,0.34,Ideal,G,VS2,61.7,56.0,4.53,4.48,2.78,765
680,1.02,Fair,J,SI1,66.8,55.0,6.25,6.18,4.15,3027
681,0.55,Very Good,I,SI2,63.1,58.0,5.15,5.19,3.26,1041
682,0.9,Very Good,F,VS2,62.7,58.0,6.12,6.19,3.86,5160
683,1.26,Fair,G,SI2,53.2,61.0,7.44,7.36,3.94,4966
684,0.23,Very Good,F,VVS2,61.9,59.0,3.94,3.97,2.45,530
685,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13764
686,0.3,Ideal,H,IF,61.2,56.0,4.36,4.37,2.67,764
687,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1641
688,1.6,Premium,H,VS2,62.1,60.0,7.51,7.44,4.64,11796
689,1.23,Ideal,I,VVS1,62.1,57.0,6.83,6.9,4.26,6989
690,1.0,Ideal,I,SI2,60.9,57.0,6.43,6.47,3.93,3811
691,0.42,Premium,E,SI1,62.7,59.0,4.79,4.78,3.0,992
692,1.24,Ideal,H,SI1,61.3,57.0,6.95,6.89,4.24,6254
693,0.74,Ideal,D,SI1,62.2,56.0,5.82,5.78,3.61,2723
694,0.3,Ideal,G,VVS1,61.8,57.0,4.32,4.36,2.68,764
695,0.91,Very Good,G,SI2,62.9,54.0,6.14,6.22,3.89,3615
696,0.81,Ideal,F,VS1,62.3,55.0,5.97,6.0,3.73,4412
697,1.56,Ideal,H,SI2,62.1,58.0,7.35,7.41,4.58,8517
698,1.03,Premium,E,VVS1,58.8,59.0,6.63,6.6,3.89,11538
699,0.39,Ideal,F,IF,61.9,57.0,4.68,4.69,2.9,1368
700,0.56,Ideal,D,SI1,61.2,57.0,5.37,5.35,3.28,1664
701,0.32,Premium,G,VVS1,60.9,61.0,4.4,4.37,2.67,1080
702,0.52,Ideal,E,VS2,62.2,54.0,5.13,5.16,3.2,1825
703,0.44,Ideal,D,VS1,62.3,55.0,4.84,4.88,3.03,1235
704,0.31,Ideal,F,IF,61.0,56.0,4.38,4.41,2.68,1168
705,1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
706,1.5,Premium,H,VS1,62.1,59.0,7.27,7.31,4.53,11088
707,0.73,Ideal,G,VS1,60.9,59.0,5.79,5.83,3.54,3459
